#,Peptide,Score,Prediction results,Hemolysis Conc (ug/ml),Hemolysis 
7608,"car_7506",0.93872595,Yes,50.0,No
7609,"car_7507",0.0070045292,No,50.0,No
7610,"car_7508",0.026937127,No,50.0,No
7611,"car_7509",0.18479854,No,50.0,No
7612,"car_7510",0.10349122,No,50.0,No
7613,"car_7511",0.109621525,No,50.0,No
7614,"car_7512",0.056120694,No,50.0,No
7615,"car_7513",0.019897014,No,50.0,No
7616,"car_7514",0.06982002,No,50.0,No
7617,"car_7515",0.91408044,Yes,50.0,No
7618,"car_7516",0.09463203,No,50.0,No
7619,"car_7517",0.023092896,No,50.0,No
7620,"car_7518",0.44243252,No,50.0,No
7621,"car_7519",0.041006386,No,50.0,No
7622,"car_7520",0.0059728324,No,50.0,No
7623,"car_7521",0.08350378,No,50.0,No
7624,"car_7522",0.044966877,No,50.0,No
7625,"car_7523",0.22798482,No,50.0,No
7626,"car_7524",0.0086371,No,50.0,No
7627,"car_7525",0.31976396,No,50.0,No
7628,"car_7526",0.035256803,No,50.0,No
7629,"car_7527",0.008119762,No,50.0,No
7630,"car_7528",0.42689514,No,50.0,Yes
7631,"car_7529",0.22325838,No,50.0,No
7632,"car_7530",0.36742753,No,50.0,No
7633,"car_7531",0.05867362,No,50.0,No
7634,"car_7532",0.24587333,No,50.0,No
7635,"car_7533",0.02184406,No,50.0,No
7636,"car_7534",0.020507902,No,50.0,No
7637,"car_7535",0.036372513,No,50.0,No
7638,"car_7536",0.13604587,No,50.0,No
7639,"car_7537",0.23288286,No,50.0,No
7640,"car_7538",0.047380596,No,50.0,No
7641,"car_7539",0.3248797,No,50.0,No
7642,"car_7540",0.13035247,No,50.0,No
7643,"car_7541",0.021358818,No,50.0,No
7644,"car_7542",0.024500102,No,50.0,No
7645,"car_7543",0.06325188,No,50.0,Yes
7646,"car_7544_1_49",0.008962154,No,50.0,No
7647,"car_7544_26_57",0.0005326867,No,50.0,No
7648,"car_7544_51_57",0.029576361,No,50.0,No
7649,"car_7545",0.9422457,Yes,50.0,No
7650,"car_7546",0.6837724,Yes,50.0,No
7651,"car_7547",0.07829234,No,50.0,No
7652,"car_7548",0.061434478,No,50.0,No
7653,"car_7549",0.6348425,Yes,50.0,No
7654,"car_7550",0.42551976,No,50.0,No
7655,"car_7551",0.06372219,No,50.0,No
7656,"car_7552",0.05977717,No,50.0,No
7657,"car_7553",0.034747064,No,50.0,No
7658,"car_7554",0.12383866,No,50.0,No
7659,"car_7555",0.010414571,No,50.0,No
7660,"car_7556",0.17166206,No,50.0,No
7661,"car_7557",0.14419705,No,50.0,No
7662,"car_7558",0.3618025,No,50.0,Yes
7663,"car_7559",0.07174465,No,50.0,No
7664,"car_7560",0.016359985,No,50.0,No
7665,"car_7561",0.08063987,No,50.0,No
7666,"car_7562",0.11343756,No,50.0,No
7667,"car_7563",0.02252081,No,50.0,No
7668,"car_7564",0.035363376,No,50.0,No
7669,"car_7565",0.15570801,No,50.0,No
7670,"car_7566",0.8204167,Yes,50.0,No
7671,"car_7567",0.015337408,No,50.0,No
7672,"car_7568",0.17928794,No,50.0,No
7673,"car_7569",0.11467376,No,50.0,No
7674,"car_7570",0.033041567,No,50.0,No
7675,"car_7571",0.32591116,No,50.0,Yes
7676,"car_7572",0.046118528,No,50.0,No
7677,"car_7573",0.12536427,No,50.0,No
7678,"car_7574",0.06455666,No,50.0,No
7679,"car_7575",0.051919818,No,50.0,No
7680,"car_7576",0.116532475,No,50.0,No
7681,"car_7577",0.16951418,No,50.0,No
7682,"car_7578",0.02378869,No,50.0,No
7683,"car_7579",0.3923107,No,50.0,No
7684,"car_7580",0.11257532,No,50.0,No
7685,"car_7581",0.019504696,No,50.0,Yes
7686,"car_7582",0.13268316,No,50.0,No
7687,"car_7583",0.0046606064,No,50.0,No
7688,"car_7584",0.060014457,No,50.0,No
7689,"car_7585",0.018088639,No,50.0,No
7690,"car_7586",0.03053394,No,50.0,No
7691,"car_7587",0.37065727,No,50.0,No
7692,"car_7588",0.050624162,No,50.0,No
7693,"car_7589",0.047081918,No,50.0,No
7694,"car_7590",0.026327908,No,50.0,No
7695,"car_7591",0.030913204,No,50.0,No
7696,"car_7592",0.8485169,Yes,50.0,No
7697,"car_7593",0.06923449,No,50.0,No
7698,"car_7594",0.8387095,Yes,50.0,No
7699,"car_7595",0.047609895,No,50.0,No
7700,"car_7596",0.054522783,No,50.0,No
7701,"car_7597",0.016479105,No,50.0,No
7702,"car_7598",0.023228616,No,50.0,No
7703,"car_7599",0.10407391,No,50.0,No
7704,"car_7600",0.04915631,No,50.0,Yes
7705,"car_7601",0.33960518,No,50.0,No
7706,"car_7602",0.043620378,No,50.0,No
7707,"car_7603",0.0074164867,No,50.0,No
7708,"car_7604",0.004260272,No,50.0,No
7709,"car_7605_1_49",0.00016957521,No,50.0,Yes
7710,"car_7605_26_74",7.587108e-05,No,50.0,No
7711,"car_7605_51_81",0.000454247,No,50.0,No
7712,"car_7605_76_81",0.014752626,No,50.0,No
7713,"car_7606",0.05733967,No,50.0,No
7714,"car_7607",0.16483256,No,50.0,No
7715,"car_7608",0.15241754,No,50.0,No
7716,"car_7609",0.05487272,No,50.0,No
7717,"car_7610",0.120890975,No,50.0,No
7718,"car_7611",0.029127926,No,50.0,No
7719,"car_7612",0.04705292,No,50.0,No
7720,"car_7613",0.035782635,No,50.0,No
7721,"car_7614",0.033462852,No,50.0,No
7722,"car_7615",0.024499685,No,50.0,No
7723,"car_7616",0.023566425,No,50.0,No
7724,"car_7617",0.043426663,No,50.0,No
7725,"car_7618",0.0048455894,No,50.0,No
7726,"car_7619",0.019352496,No,50.0,No
7727,"car_7620",0.89058554,Yes,50.0,Yes
7728,"car_7621",0.004226625,No,50.0,Yes
7729,"car_7622",0.33763698,No,50.0,No
7730,"car_7623",0.060421586,No,50.0,No
7731,"car_7624",0.30975074,No,50.0,Yes
7732,"car_7625",0.047740906,No,50.0,No
7733,"car_7626",0.06806153,No,50.0,No
7734,"car_7627",0.07842177,No,50.0,No
7735,"car_7628",0.16148302,No,50.0,No
7736,"car_7629",0.047917932,No,50.0,No
7737,"car_7630",0.090577275,No,50.0,No
7738,"car_7631",0.00053679943,No,50.0,No
7739,"car_7632",0.29981744,No,50.0,No
7740,"car_7633",0.6509511,Yes,50.0,No
7741,"car_7634",0.055841923,No,50.0,No
7742,"car_7635",0.49410018,No,50.0,No
7743,"car_7636",0.0049409866,No,50.0,No
7744,"car_7637",0.07440022,No,50.0,No
7745,"car_7638",0.10122159,No,50.0,No
7746,"car_7639",0.008425593,No,50.0,No
7747,"car_7640",0.20156634,No,50.0,No
7748,"car_7641_1_49",0.10423863,No,50.0,No
7749,"car_7641_26_52",0.22867325,No,50.0,No
7750,"car_7641_51_52",0.13879898,No,50.0,No
7751,"car_7642",0.016228735,No,50.0,No
7752,"car_7643",0.291542,No,50.0,No
7753,"car_7644",0.38073412,No,50.0,No
7754,"car_7645",0.016241878,No,50.0,No
7755,"car_7646",0.012135774,No,50.0,No
7756,"car_7647",0.54537886,Yes,50.0,No
7757,"car_7648",0.055449337,No,50.0,No
7758,"car_7649",0.03829074,No,50.0,Yes
7759,"car_7650",0.084255815,No,50.0,No
7760,"car_7651",0.021891415,No,50.0,No
7761,"car_7652",0.13079208,No,50.0,No
7762,"car_7653",0.021380872,No,50.0,No
7763,"car_7654",0.04968977,No,50.0,No
7764,"car_7655",0.048976064,No,50.0,No
7765,"car_7656",0.03998041,No,50.0,No
7766,"car_7657",0.13311931,No,50.0,No
7767,"car_7658",0.0014393032,No,50.0,No
7768,"car_7659",0.32444257,No,50.0,No
7769,"car_7660",0.87234944,Yes,50.0,No
7770,"car_7661",0.1012238,No,50.0,No
7771,"car_7662",0.2087842,No,50.0,No
7772,"car_7663",0.009748399,No,50.0,No
7773,"car_7664",0.048723698,No,50.0,No
7774,"car_7665",0.016572386,No,50.0,No
7775,"car_7666",0.10905969,No,50.0,Yes
7776,"car_7667",0.011222303,No,50.0,No
7777,"car_7668",0.05381754,No,50.0,No
7778,"car_7669",0.3260399,No,50.0,No
7779,"car_7670",0.0083039105,No,50.0,No
7780,"car_7671",0.07216492,No,50.0,No
7781,"car_7672",0.14478418,No,50.0,No
7782,"car_7673",0.043316573,No,50.0,No
7783,"car_7674",0.032356918,No,50.0,No
7784,"car_7675",0.2837306,No,50.0,No
7785,"car_7676",0.26477945,No,50.0,No
7786,"car_7677",0.04418114,No,50.0,No
7787,"car_7678",0.048454285,No,50.0,No
7788,"car_7679",0.021141618,No,50.0,No
7789,"car_7680",0.039165527,No,50.0,No
7790,"car_7681",0.03811145,No,50.0,No
7791,"car_7682",0.011071742,No,50.0,No
7792,"car_7683",0.30125204,No,50.0,No
7793,"car_7684",0.58638215,Yes,50.0,No
7794,"car_7685",0.00872758,No,50.0,No
7795,"car_7686",0.00974685,No,50.0,No
7796,"car_7687",0.0025161207,No,50.0,No
7797,"car_7688",0.0670481,No,50.0,No
7798,"car_7689",0.034414977,No,50.0,No
7799,"car_7690",0.08776027,No,50.0,No
7800,"car_7691",0.33681402,No,50.0,No
7801,"car_7692",0.054512292,No,50.0,No
7802,"car_7693",0.020347118,No,50.0,No
7803,"car_7694",0.47279704,No,50.0,No
7804,"car_7695",0.33698553,No,50.0,No
7805,"car_7696",0.0958955,No,50.0,No
7806,"car_7697",0.816218,Yes,50.0,Yes
7807,"car_7698",0.019150972,No,50.0,Yes
7808,"car_7699",0.7629761,Yes,50.0,No
7809,"car_7700",0.16023812,No,50.0,No
7810,"car_7701",0.7045297,Yes,50.0,No
7811,"car_7702",0.10878888,No,50.0,No
7812,"car_7703",0.0010127127,No,50.0,Yes
7813,"car_7704",0.03931141,No,50.0,No
7814,"car_7705",0.011136323,No,50.0,No
7815,"car_7706",0.25412127,No,50.0,No
7816,"car_7707",0.14306864,No,50.0,No
7817,"car_7708",0.029701412,No,50.0,No
7818,"car_7709",0.07671183,No,50.0,No
7819,"car_7710",0.21232066,No,50.0,No
7820,"car_7711",0.019014627,No,50.0,No
7821,"car_7712",0.03879851,No,50.0,No
7822,"car_7713",0.075764984,No,50.0,No
7823,"car_7714",0.43968737,No,50.0,No
7824,"car_7715",0.2598365,No,50.0,No
7825,"car_7716",0.03786543,No,50.0,No
7826,"car_7717",0.002381593,No,50.0,Yes
7827,"car_7718",0.31010786,No,50.0,No
7828,"car_7719",0.06044507,No,50.0,No
7829,"car_7720",0.072787136,No,50.0,No
7830,"car_7721",0.030311108,No,50.0,No
7831,"car_7722",0.03958577,No,50.0,No
7832,"car_7723",0.11305317,No,50.0,No
7833,"car_7724",0.38893634,No,50.0,No
7834,"car_7725",0.059883,No,50.0,No
7835,"car_7726",0.061808616,No,50.0,No
7836,"car_7727",0.09040287,No,50.0,No
7837,"car_7728",0.057450563,No,50.0,No
7838,"car_7729",0.0011761487,No,50.0,No
7839,"car_7730",0.9255484,Yes,50.0,No
7840,"car_7731",0.06292799,No,50.0,Yes
7841,"car_7732",0.9210255,Yes,50.0,No
7842,"car_7733",0.59373254,Yes,50.0,No
7843,"car_7734",0.31426072,No,50.0,No
7844,"car_7735",0.05607429,No,50.0,No
7845,"car_7736",0.35416105,No,50.0,No
7846,"car_7737",0.08575234,No,50.0,No
7847,"car_7738",0.32405075,No,50.0,No
7848,"car_7739",0.02952671,No,50.0,No
7849,"car_7740",0.05507347,No,50.0,No
7850,"car_7741",0.22197482,No,50.0,No
7851,"car_7742_1_49",0.44496608,No,50.0,No
7852,"car_7742_26_56",0.0012974441,No,50.0,No
7853,"car_7742_51_56",0.15819892,No,50.0,No
7854,"car_7743",0.59897083,Yes,50.0,No
7855,"car_7744",0.07528913,No,50.0,No
7856,"car_7745",0.070887625,No,50.0,No
7857,"car_7746",0.03685671,No,50.0,No
7858,"car_7747",0.3369537,No,50.0,No
7859,"car_7748",0.06290713,No,50.0,No
7860,"car_7749",0.11816445,No,50.0,No
7861,"car_7750",0.029741526,No,50.0,No
7862,"car_7751",0.27332836,No,50.0,No
7863,"car_7752",0.09169948,No,50.0,No
7864,"car_7753",0.007273257,No,50.0,No
7865,"car_7754",0.0515396,No,50.0,No
7866,"car_7755",0.34745985,No,50.0,No
7867,"car_7756",0.14049631,No,50.0,No
7868,"car_7757",0.077240944,No,50.0,No
7869,"car_7758",0.0367797,No,50.0,No
7870,"car_7759",0.39900476,No,50.0,No
7871,"car_7760",0.013988495,No,50.0,No
7872,"car_7761",0.7910218,Yes,50.0,No
7873,"car_7762",0.08292484,No,50.0,No
7874,"car_7763",0.20892033,No,50.0,No
7875,"car_7764",0.10054338,No,50.0,No
7876,"car_7765",0.062185436,No,50.0,No
7877,"car_7766",0.09770545,No,50.0,No
7878,"car_7767",0.032315224,No,50.0,No
7879,"car_7768",0.32467455,No,50.0,No
7880,"car_7769",0.043747753,No,50.0,No
7881,"car_7770",0.106158495,No,50.0,No
7882,"car_7771",0.51457787,Yes,50.0,Yes
7883,"car_7772",0.0712769,No,50.0,No
7884,"car_7773",0.017213881,No,50.0,No
7885,"car_7774",0.46018165,No,50.0,No
7886,"car_7775",0.2699011,No,50.0,No
7887,"car_7776",0.97361195,Yes,50.0,No
7888,"car_7777",0.026245356,No,50.0,No
7889,"car_7778",0.21201989,No,50.0,No
7890,"car_7779",0.05775988,No,50.0,No
7891,"car_7780",0.70847404,Yes,50.0,No
7892,"car_7781",0.8698727,Yes,50.0,No
7893,"car_7782",0.041726887,No,50.0,No
7894,"car_7783",0.0015245378,No,50.0,No
7895,"car_7784",0.038175404,No,50.0,No
7896,"car_7785",0.29166096,No,50.0,Yes
7897,"car_7786",0.02737075,No,50.0,No
7898,"car_7787",0.041626036,No,50.0,No
7899,"car_7788",0.31604975,No,50.0,No
7900,"car_7789",0.15652165,No,50.0,No
7901,"car_7790",0.08243972,No,50.0,No
7902,"car_7791",0.062202483,No,50.0,No
7903,"car_7792",0.079027325,No,50.0,Yes
7904,"car_7793",0.007872671,No,50.0,No
7905,"car_7794",0.0718447,No,50.0,No
7906,"car_7795",0.42502505,No,50.0,No
7907,"car_7796",0.80952364,Yes,50.0,Yes
7908,"car_7797",0.029959291,No,50.0,No
7909,"car_7798",0.02524653,No,50.0,No
7910,"car_7799",0.1743907,No,50.0,No
7911,"car_7800",0.0016867518,No,50.0,No
7912,"car_7801",0.53676176,Yes,50.0,No
7913,"car_7802",0.08021584,No,50.0,No
7914,"car_7803",0.32331896,No,50.0,No
7915,"car_7804",0.07213327,No,50.0,No
7916,"car_7805",0.07091838,No,50.0,No
7917,"car_7806",0.067011,No,50.0,No
7918,"car_7807",0.04537654,No,50.0,No
7919,"car_7808",0.057427913,No,50.0,No
7920,"car_7809",0.02791825,No,50.0,No
7921,"car_7810",0.07973406,No,50.0,No
7922,"car_7811",0.7261069,Yes,50.0,No
7923,"car_7812",0.07752091,No,50.0,No
7924,"car_7813",0.4189654,No,50.0,No
7925,"car_7814_1_49",0.9551662,Yes,50.0,No
7926,"car_7814_26_57",0.0029240549,No,50.0,No
7927,"car_7814_51_57",0.029899895,No,50.0,No
7928,"car_7815",0.0024921596,No,50.0,No
7929,"car_7816",0.10528669,No,50.0,No
7930,"car_7817",0.019763619,No,50.0,No
7931,"car_7818",0.062571585,No,50.0,No
7932,"car_7819",0.25375324,No,50.0,No
7933,"car_7820",0.18139103,No,50.0,No
7934,"car_7821",0.014995486,No,50.0,No
7935,"car_7822",0.021358967,No,50.0,No
7936,"car_7823",0.03763494,No,50.0,No
7937,"car_7824",0.03429964,No,50.0,No
7938,"car_7825",0.047598958,No,50.0,No
7939,"car_7826",0.07855672,No,50.0,No
7940,"car_7827",0.12457281,No,50.0,No
7941,"car_7828_1_49",0.23349962,No,50.0,No
7942,"car_7828_26_54",0.013300002,No,50.0,Yes
7943,"car_7828_51_54",0.30148292,No,50.0,No
7944,"car_7829",0.03135231,No,50.0,No
7945,"car_7830",0.21470955,No,50.0,No
7946,"car_7831",0.004630536,No,50.0,No
7947,"car_7832",0.060384214,No,50.0,No
7948,"car_7833",0.064873606,No,50.0,No
7949,"car_7834",0.0021678805,No,50.0,No
7950,"car_7835",0.038161755,No,50.0,No
7951,"car_7836",0.023400307,No,50.0,No
7952,"car_7837",0.06359136,No,50.0,No
7953,"car_7838",0.09946823,No,50.0,Yes
7954,"car_7839",0.8929498,Yes,50.0,No
7955,"car_7840",0.011556625,No,50.0,No
7956,"car_7841",0.03279826,No,50.0,No
7957,"car_7842",0.017930746,No,50.0,No
7958,"car_7843",0.9637466,Yes,50.0,No
7959,"car_7844",0.006484449,No,50.0,No
7960,"car_7845",0.07754648,No,50.0,No
7961,"car_7846",0.08381191,No,50.0,No
7962,"car_7847",0.44110483,No,50.0,No
7963,"car_7848",0.1636028,No,50.0,No
7964,"car_7849",0.05655077,No,50.0,No
7965,"car_7850",0.10955107,No,50.0,No
7966,"car_7851",0.026166767,No,50.0,No
7967,"car_7852",0.02414769,No,50.0,No
7968,"car_7853",0.0024918616,No,50.0,No
7969,"car_7854",0.040729046,No,50.0,No
7970,"car_7855",0.25409997,No,50.0,No
7971,"car_7856",0.16594288,No,50.0,No
7972,"car_7857",0.21379423,No,50.0,No
7973,"car_7858",0.004699111,No,50.0,No
7974,"car_7859",0.068837196,No,50.0,No
7975,"car_7860",0.061413854,No,50.0,No
7976,"car_7861",0.03889036,No,50.0,No
7977,"car_7862",0.1549268,No,50.0,No
7978,"car_7863",4.7010915e-05,No,50.0,No
7979,"car_7864",0.07658559,No,50.0,No
7980,"car_7865",0.099641174,No,50.0,No
7981,"car_7866",0.42683324,No,50.0,No
7982,"car_7867",0.10133064,No,50.0,No
7983,"car_7868",0.17330244,No,50.0,No
7984,"car_7869",0.021693349,No,50.0,No
7985,"car_7870",0.012691468,No,50.0,No
7986,"car_7871",0.09354776,No,50.0,No
7987,"car_7872",0.0065377355,No,50.0,No
7988,"car_7873",0.015944898,No,50.0,No
7989,"car_7874",0.024790496,No,50.0,No
7990,"car_7875",0.09715709,No,50.0,No
7991,"car_7876",0.07837516,No,50.0,No
7992,"car_7877",0.14800665,No,50.0,No
7993,"car_7878",0.037504286,No,50.0,No
7994,"car_7879",0.27139962,No,50.0,No
7995,"car_7880",0.028615326,No,50.0,No
7996,"car_7881",0.07625508,No,50.0,No
7997,"car_7882",0.06798431,No,50.0,No
7998,"car_7883",0.12727189,No,50.0,Yes
7999,"car_7884",0.017912,No,50.0,No
8000,"car_7885",0.05693698,No,50.0,No
8001,"car_7886",0.08904478,No,50.0,No
8002,"car_7887",0.07624188,No,50.0,No
8003,"car_7888",0.03044507,No,50.0,No
8004,"car_7889",0.0073650777,No,50.0,No
8005,"car_7890",0.28615773,No,50.0,No
8006,"car_7891",0.050355792,No,50.0,No
8007,"car_7892",0.086627156,No,50.0,No
8008,"car_7893",0.015331596,No,50.0,No
8009,"car_7894",0.010618478,No,50.0,No
8010,"car_7895",0.02094993,No,50.0,No
8011,"car_7896",0.029758245,No,50.0,No
8012,"car_7897",0.050320953,No,50.0,No
8013,"car_7898",0.9139346,Yes,50.0,No
8014,"car_7899",0.064790726,No,50.0,Yes
8015,"car_7900",0.18279284,No,50.0,Yes
8016,"car_7901",0.036902785,No,50.0,No
8017,"car_7902",0.7463521,Yes,50.0,No
8018,"car_7903",0.0833402,No,50.0,No
8019,"car_7904",0.08800542,No,50.0,No
8020,"car_7905",0.13840285,No,50.0,No
8021,"car_7906",0.008272529,No,50.0,No
8022,"car_7907",0.012007952,No,50.0,No
8023,"car_7908",0.46136147,No,50.0,No
8024,"car_7909",0.0053678453,No,50.0,No
8025,"car_7910",0.044145584,No,50.0,No
8026,"car_7911",0.040046453,No,50.0,No
8027,"car_7912",0.19159806,No,50.0,No
8028,"car_7913",0.09569454,No,50.0,No
8029,"car_7914",0.121765584,No,50.0,No
8030,"car_7915",0.010041416,No,50.0,No
8031,"car_7916",0.0031296015,No,50.0,No
8032,"car_7917",0.013602912,No,50.0,No
8033,"car_7918",0.063884735,No,50.0,No
8034,"car_7919",0.2051192,No,50.0,No
8035,"car_7920",0.7941741,Yes,50.0,No
8036,"car_7921",0.34547848,No,50.0,No
8037,"car_7922",0.003792107,No,50.0,No
8038,"car_7923",0.030241072,No,50.0,No
8039,"car_7924",0.044898212,No,50.0,No
8040,"car_7925",0.051635712,No,50.0,No
8041,"car_7926",0.059699446,No,50.0,No
8042,"car_7927",0.12394649,No,50.0,No
8043,"car_7928",0.6696003,Yes,50.0,No
8044,"car_7929",0.005753368,No,50.0,No
8045,"car_7930",0.04217449,No,50.0,No
8046,"car_7931",0.84675527,Yes,50.0,Yes
8047,"car_7932",0.0094468,No,50.0,No
8048,"car_7933",0.5147526,Yes,50.0,No
8049,"car_7934",0.020579815,No,50.0,No
8050,"car_7935",0.83136773,Yes,50.0,No
8051,"car_7936",0.23230138,No,50.0,No
8052,"car_7937",0.067720026,No,50.0,No
8053,"car_7938",0.424746,No,50.0,Yes
8054,"car_7939",0.10963166,No,50.0,No
8055,"car_7940",0.025450706,No,50.0,No
8056,"car_7941",0.2181853,No,50.0,No
8057,"car_7942",0.024747968,No,50.0,No
8058,"car_7943",0.06079942,No,50.0,Yes
8059,"car_7944",0.33020216,No,50.0,No
8060,"car_7945",0.25320554,No,50.0,No
8061,"car_7946",0.0288077,No,50.0,No
8062,"car_7947",0.053859204,No,50.0,No
8063,"car_7948",0.22316161,No,50.0,No
8064,"car_7949",0.081943005,No,50.0,No
8065,"car_7950",0.003817439,No,50.0,No
8066,"car_7951",0.2728027,No,50.0,No
8067,"car_7952",0.07958737,No,50.0,No
8068,"car_7953",0.40319198,No,50.0,No
8069,"car_7954_1_49",0.007408619,No,50.0,No
8070,"car_7954_26_52",0.0007211566,No,50.0,No
8071,"car_7954_51_52",0.060611486,No,50.0,No
8072,"car_7955",0.0033482313,No,50.0,No
8073,"car_7956",0.02361229,No,50.0,No
8074,"car_7957",0.01970902,No,50.0,No
8075,"car_7958",0.027769089,No,50.0,No
8076,"car_7959",0.12339085,No,50.0,No
8077,"car_7960",0.035268396,No,50.0,No
8078,"car_7961",0.018285513,No,50.0,No
8079,"car_7962",0.004489869,No,50.0,No
8080,"car_7963",0.0017872453,No,50.0,No
8081,"car_7964",0.018284112,No,50.0,No
8082,"car_7965",0.19584805,No,50.0,No
8083,"car_7966",0.038198262,No,50.0,No
8084,"car_7967",0.08699298,No,50.0,No
8085,"car_7968",0.26225865,No,50.0,No
8086,"car_7969",0.18481389,No,50.0,No
8087,"car_7970",0.11479542,No,50.0,Yes
8088,"car_7971",0.19631535,No,50.0,No
8089,"car_7972",0.017023206,No,50.0,No
8090,"car_7973",0.003439933,No,50.0,No
8091,"car_7974",0.10864979,No,50.0,No
8092,"car_7975",0.03729403,No,50.0,No
8093,"car_7976",0.037031263,No,50.0,No
8094,"car_7977",0.020832777,No,50.0,No
8095,"car_7978",0.0010498464,No,50.0,No
8096,"car_7979",0.031888425,No,50.0,No
8097,"car_7980",0.1545426,No,50.0,No
8098,"car_7981",0.867838,Yes,50.0,No
8099,"car_7982",0.05307457,No,50.0,No
8100,"car_7983",0.07975721,No,50.0,No
8101,"car_7984",0.026915431,No,50.0,No
8102,"car_7985",0.11744818,No,50.0,No
8103,"car_7986",0.008677125,No,50.0,Yes
8104,"car_7987",0.025421798,No,50.0,No
8105,"car_7988",0.015002221,No,50.0,No
8106,"car_7989",0.01331079,No,50.0,No
8107,"car_7990",0.07974571,No,50.0,No
8108,"car_7991",0.04510641,No,50.0,No
8109,"car_7992",0.060448527,No,50.0,No
8110,"car_7993",0.01621914,No,50.0,No
8111,"car_7994",0.7484371,Yes,50.0,No
8112,"car_7995",0.047487944,No,50.0,No
8113,"car_7996",0.033410847,No,50.0,No
8114,"car_7997",0.008475602,No,50.0,No
8115,"car_7998",0.098816305,No,50.0,No
8116,"car_7999",0.30818146,No,50.0,No
8117,"car_8000",0.0006132126,No,50.0,No
8118,"car_8001",0.50408584,Yes,50.0,No
8119,"car_8002",0.3597681,No,50.0,No
8120,"car_8003",0.08916786,No,50.0,No
8121,"car_8004",0.45416564,No,50.0,No
8122,"car_8005",0.022467494,No,50.0,No
8123,"car_8006",0.40209836,No,50.0,No
8124,"car_8007",0.03607586,No,50.0,No
8125,"car_8008",0.15353358,No,50.0,No
8126,"car_8009",0.23608077,No,50.0,No
8127,"car_8010",0.004029602,No,50.0,No
8128,"car_8011",0.012774825,No,50.0,No
8129,"car_8012",0.071700364,No,50.0,No
8130,"car_8013",0.31546903,No,50.0,No
8131,"car_8014",0.11184454,No,50.0,No
8132,"car_8015",0.6805479,Yes,50.0,Yes
8133,"car_8016",0.114454925,No,50.0,No
8134,"car_8017",0.051569045,No,50.0,No
8135,"car_8018",0.14125201,No,50.0,No
8136,"car_8019",0.050100982,No,50.0,No
8137,"car_8020",0.020515144,No,50.0,No
8138,"car_8021",0.02482593,No,50.0,Yes
8139,"car_8022",0.09308687,No,50.0,No
8140,"car_8023",0.046964973,No,50.0,No
8141,"car_8024",0.04150921,No,50.0,No
8142,"car_8025",0.75259316,Yes,50.0,No
8143,"car_8026",0.422754,No,50.0,No
8144,"car_8027",0.07691941,No,50.0,No
8145,"car_8028",0.033119738,No,50.0,No
8146,"car_8029",0.01652497,No,50.0,No
8147,"car_8030",0.46422505,No,50.0,No
8148,"car_8031",0.051489294,No,50.0,No
8149,"car_8032",0.006136626,No,50.0,No
8150,"car_8033",0.0525634,No,50.0,No
8151,"car_8034",0.040036708,No,50.0,No
8152,"car_8035",0.203785,No,50.0,No
8153,"car_8036",0.48611486,No,50.0,No
8154,"car_8037",0.025157243,No,50.0,No
8155,"car_8038",0.12565947,No,50.0,No
8156,"car_8039",0.008665234,No,50.0,No
8157,"car_8040",0.0046099722,No,50.0,No
8158,"car_8041",0.2871971,No,50.0,No
8159,"car_8042",0.23672503,No,50.0,No
8160,"car_8043",0.092280686,No,50.0,No
8161,"car_8044",0.15821186,No,50.0,No
8162,"car_8045",0.030968249,No,50.0,No
8163,"car_8046",0.17408082,No,50.0,No
8164,"car_8047",0.07207781,No,50.0,No
8165,"car_8048",0.025683105,No,50.0,No
8166,"car_8049",0.03972882,No,50.0,No
8167,"car_8050",0.042010844,No,50.0,No
8168,"car_8051",0.023741722,No,50.0,No
8169,"car_8052_1_49",0.120618045,No,50.0,No
8170,"car_8052_26_74",0.6249845,Yes,50.0,No
8171,"car_8052_51_89",0.050361753,No,50.0,No
8172,"car_8052_76_89",0.029578298,No,50.0,No
8173,"car_8053",0.027382493,No,50.0,No
8174,"car_8054",0.0016402304,No,50.0,No
8175,"car_8055",0.8537396,Yes,50.0,Yes
